park_name,park_unit,state,year,month,month_name,date,visitor_count,average_temperature_f,precipitation_in,latitude,climate_zone
Yellowstone,YELL,WY,2009,7,July,2009-07-01,533951,93,2.7,44.6,mountain
Yellowstone,YELL,WY,2009,8,August,2009-08-01,483117,90,2.6,44.6,mountain
Yellowstone,YELL,WY,2009,9,September,2009-09-01,362105,75,2.5,44.6,mountain
Yellowstone,YELL,WY,2009,10,October,2009-10-01,272235,55,2.5,44.6,mountain
Yellowstone,YELL,WY,2009,11,November,2009-11-01,209465,32,2.5,44.6,mountain
Yellowstone,YELL,WY,2009,12,December,2009-12-01,189523,16,2.3,44.6,mountain
Yellowstone,YELL,WY,2010,1,January,2010-01-01,90774,11,2.1,44.6,mountain
Yellowstone,YELL,WY,2010,2,February,2010-02-01,108706,16,1.9,44.6,mountain
Yellowstone,YELL,WY,2010,3,March,2010-03-01,167094,31,2.4,44.6,mountain
Yellowstone,YELL,WY,2010,4,April,2010-04-01,231395,49,2.7,44.6,mountain
Yellowstone,YELL,WY,2010,5,May,2010-05-01,324862,67,3.1,44.6,mountain
Yellowstone,YELL,WY,2010,6,June,2010-06-01,452287,83,3,44.6,mountain
Yellowstone,YELL,WY,2010,7,July,2010-07-01,589854,93,2.7,44.6,mountain
Yellowstone,YELL,WY,2010,8,August,2010-08-01,533698,90,2.6,44.6,mountain
Yellowstone,YELL,WY,2010,9,September,2010-09-01,400016,75,2.5,44.6,mountain
Yellowstone,YELL,WY,2010,10,October,2010-10-01,300737,55,2.5,44.6,mountain
Yellowstone,YELL,WY,2010,11,November,2010-11-01,231395,32,2.5,44.6,mountain
Yellowstone,YELL,WY,2010,12,December,2010-12-01,209365,16,2.3,44.6,mountain
Yellowstone,YELL,WY,2011,1,January,2011-01-01,84644,11,2.1,44.6,mountain
Yellowstone,YELL,WY,2011,2,February,2011-02-01,101364,16,1.9,44.6,mountain
Yellowstone,YELL,WY,2011,3,March,2011-03-01,155809,31,2.4,44.6,mountain
Yellowstone,YELL,WY,2011,4,April,2011-04-01,215767,49,2.7,44.6,mountain
Yellowstone,YELL,WY,2011,5,May,2011-05-01,302921,67,3.1,44.6,mountain
Yellowstone,YELL,WY,2011,6,June,2011-06-01,421739,83,3,44.6,mountain
Yellowstone,YELL,WY,2011,7,July,2011-07-01,550015,93,2.7,44.6,mountain
Yellowstone,YELL,WY,2011,8,August,2011-08-01,497652,90,2.6,44.6,mountain
Yellowstone,YELL,WY,2011,9,September,2011-09-01,372999,75,2.5,44.6,mountain
Yellowstone,YELL,WY,2011,10,October,2011-10-01,280426,55,2.5,44.6,mountain
Yellowstone,YELL,WY,2011,11,November,2011-11-01,215767,32,2.5,44.6,mountain
Yellowstone,YELL,WY,2011,12,December,2011-12-01,195225,16,2.3,44.6,mountain
Yellowstone,YELL,WY,2012,1,January,2012-01-01,85975,11,2.1,44.6,mountain
Yellowstone,YELL,WY,2012,2,February,2012-02-01,102959,16,1.9,44.6,mountain
Yellowstone,YELL,WY,2012,3,March,2012-03-01,158260,31,2.4,44.6,mountain
Yellowstone,YELL,WY,2012,4,April,2012-04-01,219161,49,2.7,44.6,mountain
Yellowstone,YELL,WY,2012,5,May,2012-05-01,307687,67,3.1,44.6,mountain
Yellowstone,YELL,WY,2012,6,June,2012-06-01,428375,83,3,44.6,mountain
Yellowstone,YELL,WY,2012,7,July,2012-07-01,558669,93,2.7,44.6,mountain
Yellowstone,YELL,WY,2012,8,August,2012-08-01,505481,90,2.6,44.6,mountain
Yellowstone,YELL,WY,2012,9,September,2012-09-01,378867,75,2.5,44.6,mountain
Yellowstone,YELL,WY,2012,10,October,2012-10-01,284837,55,2.5,44.6,mountain
Yellowstone,YELL,WY,2012,11,November,2012-11-01,219161,32,2.5,44.6,mountain
Yellowstone,YELL,WY,2012,12,December,2012-12-01,198296,16,2.3,44.6,mountain
Yellowstone,YELL,WY,2013,1,January,2013-01-01,79499,11,2.1,44.6,mountain
Yellowstone,YELL,WY,2013,2,February,2013-02-01,95203,16,1.9,44.6,mountain
Yellowstone,YELL,WY,2013,3,March,2013-03-01,146339,31,2.4,44.6,mountain
Yellowstone,YELL,WY,2013,4,April,2013-04-01,202653,49,2.7,44.6,mountain
Yellowstone,YELL,WY,2013,5,May,2013-05-01,284510,67,3.1,44.6,mountain
Yellowstone,YELL,WY,2013,6,June,2013-06-01,396107,83,3,44.6,mountain
Yellowstone,YELL,WY,2013,7,July,2013-07-01,516587,93,2.7,44.6,mountain
Yellowstone,YELL,WY,2013,8,August,2013-08-01,467406,90,2.6,44.6,mountain
Yellowstone,YELL,WY,2013,9,September,2013-09-01,350329,75,2.5,44.6,mountain
Yellowstone,YELL,WY,2013,10,October,2013-10-01,263382,55,2.5,44.6,mountain
Yellowstone,YELL,WY,2013,11,November,2013-11-01,202653,32,2.5,44.6,mountain
Yellowstone,YELL,WY,2013,12,December,2013-12-01,183360,16,2.3,44.6,mountain
Yellowstone,YELL,WY,2014,1,January,2014-01-01,87615,11,2.1,44.6,mountain
Yellowstone,YELL,WY,2014,2,February,2014-02-01,104922,16,1.9,44.6,mountain
Yellowstone,YELL,WY,2014,3,March,2014-03-01,161278,31,2.4,44.6,mountain
Yellowstone,YELL,WY,2014,4,April,2014-04-01,223341,49,2.7,44.6,mountain
Yellowstone,YELL,WY,2014,5,May,2014-05-01,313555,67,3.1,44.6,mountain
Yellowstone,YELL,WY,2014,6,June,2014-06-01,436544,83,3,44.6,mountain
Yellowstone,YELL,WY,2014,7,July,2014-07-01,569324,93,2.7,44.6,mountain
Yellowstone,YELL,WY,2014,8,August,2014-08-01,515122,90,2.6,44.6,mountain
Yellowstone,YELL,WY,2014,9,September,2014-09-01,386093,75,2.5,44.6,mountain
Yellowstone,YELL,WY,2014,10,October,2014-10-01,290270,55,2.5,44.6,mountain
Yellowstone,YELL,WY,2014,11,November,2014-11-01,223341,32,2.5,44.6,mountain
Yellowstone,YELL,WY,2014,12,December,2014-12-01,202078,16,2.3,44.6,mountain
Yellowstone,YELL,WY,2015,1,January,2015-01-01,102184,11,2.1,44.6,mountain
Yellowstone,YELL,WY,2015,2,February,2015-02-01,122369,16,1.9,44.6,mountain
Yellowstone,YELL,WY,2015,3,March,2015-03-01,188096,31,2.4,44.6,mountain
Yellowstone,YELL,WY,2015,4,April,2015-04-01,260479,49,2.7,44.6,mountain
Yellowstone,YELL,WY,2015,5,May,2015-05-01,365693,67,3.1,44.6,mountain
Yellowstone,YELL,WY,2015,6,June,2015-06-01,509134,83,3,44.6,mountain
Yellowstone,YELL,WY,2015,7,July,2015-07-01,663991,93,2.7,44.6,mountain
Yellowstone,YELL,WY,2015,8,August,2015-08-01,600777,90,2.6,44.6,mountain
Yellowstone,YELL,WY,2015,9,September,2015-09-01,450293,75,2.5,44.6,mountain
Yellowstone,YELL,WY,2015,10,October,2015-10-01,338536,55,2.5,44.6,mountain
Yellowstone,YELL,WY,2015,11,November,2015-11-01,260479,32,2.5,44.6,mountain
Yellowstone,YELL,WY,2015,12,December,2015-12-01,235680,16,2.3,44.6,mountain
Yellowstone,YELL,WY,2016,1,January,2016-01-01,106160,11,2.1,44.6,mountain
Yellowstone,YELL,WY,2016,2,February,2016-02-01,127131,16,1.9,44.6,mountain
Yellowstone,YELL,WY,2016,3,March,2016-03-01,195416,31,2.4,44.6,mountain
Yellowstone,YELL,WY,2016,4,April,2016-04-01,270615,49,2.7,44.6,mountain
Yellowstone,YELL,WY,2016,5,May,2016-05-01,379925,67,3.1,44.6,mountain
Yellowstone,YELL,WY,2016,6,June,2016-06-01,528947,83,3,44.6,mountain
Yellowstone,YELL,WY,2016,7,July,2016-07-01,689831,93,2.7,44.6,mountain
Yellowstone,YELL,WY,2016,8,August,2016-08-01,624157,90,2.6,44.6,mountain
Yellowstone,YELL,WY,2016,9,September,2016-09-01,467817,75,2.5,44.6,mountain
Yellowstone,YELL,WY,2016,10,October,2016-10-01,351711,55,2.5,44.6,mountain
Yellowstone,YELL,WY,2016,11,November,2016-11-01,270615,32,2.5,44.6,mountain
Yellowstone,YELL,WY,2016,12,December,2016-12-01,244852,16,2.3,44.6,mountain
Yosemite,YOSE,CA,2007,1,January,2007-01-01,101228,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2007,2,February,2007-02-01,118821,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2007,3,March,2007-03-01,174123,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2007,4,April,2007-04-01,232561,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2007,5,May,2007-05-01,314420,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2007,6,June,2007-06-01,421946,85,3,37.87,mountain
Yosemite,YOSE,CA,2007,7,July,2007-07-01,534285,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2007,8,August,2007-08-01,488823,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2007,9,September,2007-09-01,378309,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2007,10,October,2007-10-01,293577,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2007,11,November,2007-11-01,232561,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2007,12,December,2007-12-01,212773,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2008,1,January,2008-01-01,99150,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2008,2,February,2008-02-01,116382,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2008,3,March,2008-03-01,170548,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2008,4,April,2008-04-01,227788,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2008,5,May,2008-05-01,307966,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2008,6,June,2008-06-01,413285,85,3,37.87,mountain
Yosemite,YOSE,CA,2008,7,July,2008-07-01,523318,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2008,8,August,2008-08-01,478789,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2008,9,September,2008-09-01,370544,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2008,10,October,2008-10-01,287551,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2008,11,November,2008-11-01,227788,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2008,12,December,2008-12-01,208405,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2009,1,January,2009-01-01,107991,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2009,2,February,2009-02-01,126758,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2009,3,March,2009-03-01,185755,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2009,4,April,2009-04-01,248097,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2009,5,May,2009-05-01,335425,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2009,6,June,2009-06-01,450134,85,3,37.87,mountain
Yosemite,YOSE,CA,2009,7,July,2009-07-01,569978,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2009,8,August,2009-08-01,521479,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2009,9,September,2009-09-01,403582,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2009,10,October,2009-10-01,313189,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2009,11,November,2009-11-01,248097,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2009,12,December,2009-12-01,226987,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2010,1,January,2010-01-01,112727,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2010,2,February,2010-02-01,132318,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2010,3,March,2010-03-01,193902,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2010,4,April,2010-04-01,258980,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2010,5,May,2010-05-01,350138,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2010,6,June,2010-06-01,469878,85,3,37.87,mountain
Yosemite,YOSE,CA,2010,7,July,2010-07-01,594979,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2010,8,August,2010-08-01,544352,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2010,9,September,2010-09-01,421284,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2010,10,October,2010-10-01,326927,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2010,11,November,2010-11-01,258980,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2010,12,December,2010-12-01,236943,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2011,1,January,2011-01-01,114172,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2011,2,February,2011-02-01,134014,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2011,3,March,2011-03-01,196387,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2011,4,April,2011-04-01,262298,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2011,5,May,2011-05-01,354624,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2011,6,June,2011-06-01,475898,85,3,37.87,mountain
Yosemite,YOSE,CA,2011,7,July,2011-07-01,602602,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2011,8,August,2011-08-01,551326,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2011,9,September,2011-09-01,426682,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2011,10,October,2011-10-01,331115,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2011,11,November,2011-11-01,262298,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2011,12,December,2011-12-01,239979,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2012,1,January,2012-01-01,111340,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2012,2,February,2012-02-01,130690,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2012,3,March,2012-03-01,191517,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2012,4,April,2012-04-01,255793,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2012,5,May,2012-05-01,345830,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2012,6,June,2012-06-01,464097,85,3,37.87,mountain
Yosemite,YOSE,CA,2012,7,July,2012-07-01,587658,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2012,8,August,2012-08-01,537654,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2012,9,September,2012-09-01,416100,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2012,10,October,2012-10-01,322904,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2012,11,November,2012-11-01,255793,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2012,12,December,2012-12-01,234028,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2013,1,January,2013-01-01,106653,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2013,2,February,2013-02-01,125189,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2013,3,March,2013-03-01,183454,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2013,4,April,2013-04-01,245025,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2013,5,May,2013-05-01,331271,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2013,6,June,2013-06-01,444560,85,3,37.87,mountain
Yosemite,YOSE,CA,2013,7,July,2013-07-01,562920,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2013,8,August,2013-08-01,515021,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2013,9,September,2013-09-01,398584,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2013,10,October,2013-10-01,309311,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2013,11,November,2013-11-01,245025,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2013,12,December,2013-12-01,224176,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2014,1,January,2014-01-01,112185,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2014,2,February,2014-02-01,131682,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2014,3,March,2014-03-01,192970,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2014,4,April,2014-04-01,257734,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2014,5,May,2014-05-01,348454,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2014,6,June,2014-06-01,467618,85,3,37.87,mountain
Yosemite,YOSE,CA,2014,7,July,2014-07-01,592117,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2014,8,August,2014-08-01,541734,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2014,9,September,2014-09-01,419258,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2014,10,October,2014-10-01,325354,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2014,11,November,2014-11-01,257734,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2014,12,December,2014-12-01,235803,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2015,1,January,2015-01-01,119917,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2015,2,February,2015-02-01,140757,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2015,3,March,2015-03-01,206268,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2015,4,April,2015-04-01,275496,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2015,5,May,2015-05-01,372467,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2015,6,June,2015-06-01,499844,85,3,37.87,mountain
Yosemite,YOSE,CA,2015,7,July,2015-07-01,632923,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2015,8,August,2015-08-01,579068,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2015,9,September,2015-09-01,448151,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2015,10,October,2015-10-01,347776,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2015,11,November,2015-11-01,275496,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2015,12,December,2015-12-01,252054,18,2.3,37.87,mountain
Yosemite,YOSE,CA,2016,1,January,2016-01-01,145304,13,2.1,37.87,mountain
Yosemite,YOSE,CA,2016,2,February,2016-02-01,170557,18,1.9,37.87,mountain
Yosemite,YOSE,CA,2016,3,March,2016-03-01,249938,33,2.4,37.87,mountain
Yosemite,YOSE,CA,2016,4,April,2016-04-01,333822,51,2.7,37.87,mountain
Yosemite,YOSE,CA,2016,5,May,2016-05-01,451323,69,3.1,37.87,mountain
Yosemite,YOSE,CA,2016,6,June,2016-06-01,605667,85,3,37.87,mountain
Yosemite,YOSE,CA,2016,7,July,2016-07-01,766921,95,2.7,37.87,mountain
Yosemite,YOSE,CA,2016,8,August,2016-08-01,701663,92,2.6,37.87,mountain
Yosemite,YOSE,CA,2016,9,September,2016-09-01,543030,77,2.5,37.87,mountain
Yosemite,YOSE,CA,2016,10,October,2016-10-01,421405,57,2.5,37.87,mountain
Yosemite,YOSE,CA,2016,11,November,2016-11-01,333822,34,2.5,37.87,mountain
Yosemite,YOSE,CA,2016,12,December,2016-12-01,305417,18,2.3,37.87,mountain
Zion,ZION,UT,2007,1,January,2007-01-01,204594,58,0.7,37.3,desert
Zion,ZION,UT,2007,2,February,2007-02-01,220831,61,0.7,37.3,desert
Zion,ZION,UT,2007,3,March,2007-03-01,250059,68,0.8,37.3,desert
Zion,ZION,UT,2007,4,April,2007-04-01,227326,76,0.9,37.3,desert
Zion,ZION,UT,2007,5,May,2007-05-01,219207,81,1.1,37.3,desert
Zion,ZION,UT,2007,6,June,2007-06-01,130713,85,1,37.3,desert
Zion,ZION,UT,2007,7,July,2007-07-01,90930,87,0.9,37.3,desert
Zion,ZION,UT,2007,8,August,2007-08-01,105544,87,0.9,37.3,desert
Zion,ZION,UT,2007,9,September,2007-09-01,204594,85,0.9,37.3,desert
Zion,ZION,UT,2007,10,October,2007-10-01,303643,78,0.9,37.3,desert
Zion,ZION,UT,2007,11,November,2007-11-01,340989,69,0.9,37.3,desert
Zion,ZION,UT,2007,12,December,2007-12-01,358851,62,0.8,37.3,desert
Zion,ZION,UT,2008,1,January,2008-01-01,207125,58,0.7,37.3,desert
Zion,ZION,UT,2008,2,February,2008-02-01,223563,61,0.7,37.3,desert
Zion,ZION,UT,2008,3,March,2008-03-01,253152,68,0.8,37.3,desert
Zion,ZION,UT,2008,4,April,2008-04-01,230138,76,0.9,37.3,desert
Zion,ZION,UT,2008,5,May,2008-05-01,221919,81,1.1,37.3,desert
Zion,ZION,UT,2008,6,June,2008-06-01,132330,85,1,37.3,desert
Zion,ZION,UT,2008,7,July,2008-07-01,92055,87,0.9,37.3,desert
Zion,ZION,UT,2008,8,August,2008-08-01,106850,87,0.9,37.3,desert
Zion,ZION,UT,2008,9,September,2008-09-01,207125,85,0.9,37.3,desert
Zion,ZION,UT,2008,10,October,2008-10-01,307399,78,0.9,37.3,desert
Zion,ZION,UT,2008,11,November,2008-11-01,345208,69,0.9,37.3,desert
Zion,ZION,UT,2008,12,December,2008-12-01,363290,62,0.8,37.3,desert
Zion,ZION,UT,2009,1,January,2009-01-01,210608,58,0.7,37.3,desert
Zion,ZION,UT,2009,2,February,2009-02-01,227323,61,0.7,37.3,desert
Zion,ZION,UT,2009,3,March,2009-03-01,257410,68,0.8,37.3,desert
Zion,ZION,UT,2009,4,April,2009-04-01,234009,76,0.9,37.3,desert
Zion,ZION,UT,2009,5,May,2009-05-01,225652,81,1.1,37.3,desert
Zion,ZION,UT,2009,6,June,2009-06-01,134555,85,1,37.3,desert
Zion,ZION,UT,2009,7,July,2009-07-01,93604,87,0.9,37.3,desert
Zion,ZION,UT,2009,8,August,2009-08-01,108647,87,0.9,37.3,desert
Zion,ZION,UT,2009,9,September,2009-09-01,210608,85,0.9,37.3,desert
Zion,ZION,UT,2009,10,October,2009-10-01,312570,78,0.9,37.3,desert
Zion,ZION,UT,2009,11,November,2009-11-01,351014,69,0.9,37.3,desert
Zion,ZION,UT,2009,12,December,2009-12-01,369400,62,0.8,37.3,desert
Zion,ZION,UT,2010,1,January,2010-01-01,205263,58,0.7,37.3,desert
Zion,ZION,UT,2010,2,February,2010-02-01,221553,61,0.7,37.3,desert
Zion,ZION,UT,2010,3,March,2010-03-01,250877,68,0.8,37.3,desert
Zion,ZION,UT,2010,4,April,2010-04-01,228070,76,0.9,37.3,desert
Zion,ZION,UT,2010,5,May,2010-05-01,219924,81,1.1,37.3,desert
Zion,ZION,UT,2010,6,June,2010-06-01,131140,85,1,37.3,desert
Zion,ZION,UT,2010,7,July,2010-07-01,91228,87,0.9,37.3,desert
Zion,ZION,UT,2010,8,August,2010-08-01,105890,87,0.9,37.3,desert
Zion,ZION,UT,2010,9,September,2010-09-01,205263,85,0.9,37.3,desert
Zion,ZION,UT,2010,10,October,2010-10-01,304636,78,0.9,37.3,desert
Zion,ZION,UT,2010,11,November,2010-11-01,342105,69,0.9,37.3,desert
Zion,ZION,UT,2010,12,December,2010-12-01,360024,62,0.8,37.3,desert
Zion,ZION,UT,2011,1,January,2011-01-01,217546,58,0.7,37.3,desert
Zion,ZION,UT,2011,2,February,2011-02-01,234811,61,0.7,37.3,desert
Zion,ZION,UT,2011,3,March,2011-03-01,265889,68,0.8,37.3,desert
Zion,ZION,UT,2011,4,April,2011-04-01,241718,76,0.9,37.3,desert
Zion,ZION,UT,2011,5,May,2011-05-01,233085,81,1.1,37.3,desert
Zion,ZION,UT,2011,6,June,2011-06-01,138988,85,1,37.3,desert
Zion,ZION,UT,2011,7,July,2011-07-01,96687,87,0.9,37.3,desert
Zion,ZION,UT,2011,8,August,2011-08-01,112226,87,0.9,37.3,desert
Zion,ZION,UT,2011,9,September,2011-09-01,217546,85,0.9,37.3,desert
Zion,ZION,UT,2011,10,October,2011-10-01,322866,78,0.9,37.3,desert
Zion,ZION,UT,2011,11,November,2011-11-01,362576,69,0.9,37.3,desert
Zion,ZION,UT,2011,12,December,2011-12-01,381568,62,0.8,37.3,desert
Zion,ZION,UT,2012,1,January,2012-01-01,228949,58,0.7,37.3,desert
Zion,ZION,UT,2012,2,February,2012-02-01,247119,61,0.7,37.3,desert
Zion,ZION,UT,2012,3,March,2012-03-01,279826,68,0.8,37.3,desert
Zion,ZION,UT,2012,4,April,2012-04-01,254387,76,0.9,37.3,desert
Zion,ZION,UT,2012,5,May,2012-05-01,245302,81,1.1,37.3,desert
Zion,ZION,UT,2012,6,June,2012-06-01,146273,85,1,37.3,desert
Zion,ZION,UT,2012,7,July,2012-07-01,101755,87,0.9,37.3,desert
Zion,ZION,UT,2012,8,August,2012-08-01,118108,87,0.9,37.3,desert
Zion,ZION,UT,2012,9,September,2012-09-01,228949,85,0.9,37.3,desert
Zion,ZION,UT,2012,10,October,2012-10-01,339789,78,0.9,37.3,desert
Zion,ZION,UT,2012,11,November,2012-11-01,381581,69,0.9,37.3,desert
Zion,ZION,UT,2012,12,December,2012-12-01,401569,62,0.8,37.3,desert
Zion,ZION,UT,2013,1,January,2013-01-01,216151,58,0.7,37.3,desert
Zion,ZION,UT,2013,2,February,2013-02-01,233306,61,0.7,37.3,desert
Zion,ZION,UT,2013,3,March,2013-03-01,264184,68,0.8,37.3,desert
Zion,ZION,UT,2013,4,April,2013-04-01,240168,76,0.9,37.3,desert
Zion,ZION,UT,2013,5,May,2013-05-01,231590,81,1.1,37.3,desert
Zion,ZION,UT,2013,6,June,2013-06-01,138096,85,1,37.3,desert
Zion,ZION,UT,2013,7,July,2013-07-01,96067,87,0.9,37.3,desert
Zion,ZION,UT,2013,8,August,2013-08-01,111506,87,0.9,37.3,desert
Zion,ZION,UT,2013,9,September,2013-09-01,216151,85,0.9,37.3,desert
Zion,ZION,UT,2013,10,October,2013-10-01,320795,78,0.9,37.3,desert
Zion,ZION,UT,2013,11,November,2013-11-01,360251,69,0.9,37.3,desert
Zion,ZION,UT,2013,12,December,2013-12-01,379122,62,0.8,37.3,desert
Zion,ZION,UT,2014,1,January,2014-01-01,245586,58,0.7,37.3,desert
Zion,ZION,UT,2014,2,February,2014-02-01,265077,61,0.7,37.3,desert
Zion,ZION,UT,2014,3,March,2014-03-01,300161,68,0.8,37.3,desert
Zion,ZION,UT,2014,4,April,2014-04-01,272873,76,0.9,37.3,desert
Zion,ZION,UT,2014,5,May,2014-05-01,263128,81,1.1,37.3,desert
Zion,ZION,UT,2014,6,June,2014-06-01,156902,85,1,37.3,desert
Zion,ZION,UT,2014,7,July,2014-07-01,109149,87,0.9,37.3,desert
Zion,ZION,UT,2014,8,August,2014-08-01,126691,87,0.9,37.3,desert
Zion,ZION,UT,2014,9,September,2014-09-01,245586,85,0.9,37.3,desert
Zion,ZION,UT,2014,10,October,2014-10-01,364481,78,0.9,37.3,desert
Zion,ZION,UT,2014,11,November,2014-11-01,409310,69,0.9,37.3,desert
Zion,ZION,UT,2014,12,December,2014-12-01,430750,62,0.8,37.3,desert
Zion,ZION,UT,2015,1,January,2015-01-01,280938,58,0.7,37.3,desert
Zion,ZION,UT,2015,2,February,2015-02-01,303234,61,0.7,37.3,desert
Zion,ZION,UT,2015,3,March,2015-03-01,343368,68,0.8,37.3,desert
Zion,ZION,UT,2015,4,April,2015-04-01,312153,76,0.9,37.3,desert
Zion,ZION,UT,2015,5,May,2015-05-01,301005,81,1.1,37.3,desert
Zion,ZION,UT,2015,6,June,2015-06-01,179488,85,1,37.3,desert
Zion,ZION,UT,2015,7,July,2015-07-01,124861,87,0.9,37.3,desert
Zion,ZION,UT,2015,8,August,2015-08-01,144928,87,0.9,37.3,desert
Zion,ZION,UT,2015,9,September,2015-09-01,280938,85,0.9,37.3,desert
Zion,ZION,UT,2015,10,October,2015-10-01,416947,78,0.9,37.3,desert
Zion,ZION,UT,2015,11,November,2015-11-01,468230,69,0.9,37.3,desert
Zion,ZION,UT,2015,12,December,2015-12-01,492756,62,0.8,37.3,desert
Zion,ZION,UT,2016,1,January,2016-01-01,330697,58,0.7,37.3,desert
Zion,ZION,UT,2016,2,February,2016-02-01,356943,61,0.7,37.3,desert
